Date,Region,"New Cases","Total Cases","Active Cases","Inpatient Hospitalizations","ICU Hospitalizations","Recovered Cases",Deaths
2020/11/24,"Central West",0,,8,,,,
2020/11/24,"Central East",1,305,26,2,0,230,1
2020/11/24,"Central East",0,,16,,,,
2020/11/24,"Central East",0,,1,,,,
2020/11/24,"Central East",0,,9,,,,
2020/11/24,"Central East",1,,22,,,,
2020/11/24,Regina,70,1095,624,11,5,469,2
2020/11/24,"South West",2,340,4,2,2,256,1
2020/11/24,"South West",1,,79,,,,
2020/11/24,"South Central",2,369,19,0,0,242,4
2020/11/24,"South Central",7,,104,,,,
2020/11/24,"South East",4,222,124,20,0,60,0
2020/11/24,"South East",0,,15,,,,
2020/11/24,"South East",0,,8,,,,
2020/11/24,"South East",0,,15,,,,
2020/11/25,"Far North West",7,554,64,1,0,436,9
2020/11/25,"Far North West",0,,45,,,,
2020/11/25,"Far North Central",3,75,68,0,0,7,0
2020/11/25,"Far North East",0,186,90,0,0,67,1
2020/11/25,"Far North East",8,,28,,,,
2020/11/25,"North West",1,512,46,8,2,271,5
2020/11/25,"North West",0,,39,,,,
2020/11/25,"North West",0,,58,,,,
2020/11/25,"North West",0,,93,,,,
2020/11/25,"North Central",1,690,151,9,0,361,6
2020/11/25,"North Central",9,,146,,,,
2020/11/25,"North Central",0,,26,,,,
2020/11/25,"North East",5,276,60,1,0,178,2
2020/11/25,"North East",0,,29,,,,
2020/11/25,"North East",0,,7,,,,
2020/11/25,Saskatoon,37,2042,839,36,11,1198,5
2020/11/25,"Central West",0,258,46,0,0,203,1
2020/11/25,"Central West",0,,8,,,,
2020/11/25,"Central East",1,308,26,2,0,233,1
2020/11/25,"Central East",0,,16,,,,
2020/11/25,"Central East",0,,1,,,,
2020/11/25,"Central East",1,,9,,,,
2020/11/25,"Central East",1,,22,,,,
2020/11/25,Regina,69,1164,693,14,4,469,2
2020/11/25,"South West",0,349,4,2,2,263,1
2020/11/25,"South West",9,,81,,,,
2020/11/25,"South Central",1,371,19,0,0,249,4
2020/11/25,"South Central",0,,99,,,,
2020/11/25,"South East",7,231,131,19,0,61,0
2020/11/25,"South East",2,,16,,,,
2020/11/25,"South East",0,,8,,,,
2020/11/25,"South East",0,,15,,,,
2020/11/26,"Far North West",8,567,71,1,0,438,9
2020/11/26,"Far North West",3,,49,,,,
2020/11/26,"Far North Central",4,79,72,0,0,7,0
2020/11/26,"Far North East",1,202,89,0,0,69,1
2020/11/26,"Far North East",15,,43,,,,
2020/11/26,"North West",2,542,48,8,1,281,7
2020/11/26,"North West",1,,43,,,,
2020/11/26,"North West",2,,59,,,,
2020/11/26,"North West",12,,104,,,,
2020/11/26,"North Central",16,729,166,8,1,376,6
2020/11/26,"North Central",13,,151,,,,
2020/11/26,"North Central",5,,30,,,,
2020/11/26,"North East",0,279,59,1,0,180,2
2020/11/26,"North East",0,,28,,,,
2020/11/26,"North East",3,,10,,,,
2020/11/26,Saskatoon,125,2170,960,34,10,1204,6
2020/11/26,"Central West",2,262,45,0,0,207,1
2020/11/26,"Central West",2,,9,,,,
2020/11/26,"Central East",3,314,29,2,0,237,1
2020/11/26,"Central East",2,,18,,,,
2020/11/26,"Central East",1,,2,,,,
2020/11/26,"Central East",0,,8,,,,
2020/11/26,"Central East",0,,19,,,,
2020/11/26,Regina,44,1212,637,16,4,573,2
2020/11/26,"South West",0,356,4,1,2,269,1
2020/11/26,"South West",7,,82,,,,
2020/11/26,"South Central",7,383,23,0,0,256,4
2020/11/26,"South Central",5,,100,,,,
2020/11/26,"South East",7,239,123,19,0,77,0
2020/11/26,"South East",0,,15,,,,
2020/11/26,"South East",0,,8,,,,
2020/11/26,"South East",1,,16,,,,
2020/11/27,"Far North West",8,575,76,1,0,443,9
2020/11/27,"Far North West",0,,47,,,,
2020/11/27,"Far North Central",0,79,69,0,0,10,0
2020/11/27,"Far North East",1,206,90,0,0,69,1
2020/11/27,"Far North East",3,,46,,,,
2020/11/27,"North West",3,565,50,8,1,289,7
2020/11/27,"North West",7,,49,,,,
2020/11/27,"North West",3,,60,,,,
2020/11/27,"North West",10,,110,,,,
2020/11/27,"North Central",9,754,174,12,0,381,7
2020/11/27,"North Central",12,,163,,,,
2020/11/27,"North Central",0,,29,,,,
2020/11/27,"North East",0,280,59,1,0,182,2
2020/11/27,"North East",1,,28,,,,
2020/11/27,"North East",0,,9,,,,
2020/11/27,Saskatoon,158,2328,1057,32,11,1265,6
2020/11/27,"Central West",6,268,51,0,0,210,1
2020/11/27,"Central West",0,,6,,,,
2020/11/27,"Central East",2,325,27,2,0,242,1
2020/11/27,"Central East",3,,21,,,,
2020/11/27,"Central East",6,,2,,,,
2020/11/27,"Central East",0,,7,,,,
2020/11/27,"Central East",0,,25,,,,
2020/11/27,Regina,61,1273,605,16,3,665,3
2020/11/27,"South West",0,372,4,2,1,274,1
2020/11/27,"South West",16,,93,,,,
2020/11/27,"South Central",0,384,23,1,0,260,5
2020/11/27,"South Central",1,,96,,,,
2020/11/27,"South East",10,253,119,20,0,92,1
2020/11/27,"South East",2,,16,,,,
2020/11/27,"South East",1,,8,,,,
2020/11/27,"South East",1,,17,,,,
2020/11/28,"Far North West",6,581,82,1,0,443,9
2020/11/28,"Far North West",0,,47,,,,
2020/11/28,"Far North Central",0,79,61,0,0,18,0
2020/11/28,"Far North East",1,210,89,0,0,71,1
2020/11/28,"Far North East",3,,49,,,,
2020/11/28,"North West",0,571,49,9,0,300,8
2020/11/28,"North West",3,,51,,,,
2020/11/28,"North West",1,,61,,,,
2020/11/28,"North West",1,,102,,,,
2020/11/28,"North Central",10,775,184,7,1,395,7
2020/11/28,"North Central",6,,159,,,,
2020/11/28,"North Central",1,,30,,,,
2020/11/28,"North East",4,285,57,1,0,188,2
2020/11/28,"North East",1,,29,,,,
2020/11/28,"North East",0,,9,,,,
2020/11/28,Saskatoon,56,2384,1108,30,11,1270,6
2020/11/28,"Central West",1,269,52,0,0,211,1
2020/11/28,"Central West",0,,5,,,,
2020/11/28,"Central East",1,330,28,1,0,244,1
2020/11/28,"Central East",2,,23,,,,
2020/11/28,"Central East",0,,2,,,,
2020/11/28,"Central East",0,,7,,,,
2020/11/28,"Central East",2,,25,,,,
2020/11/28,Regina,73,1346,636,18,5,707,3
2020/11/28,"South West",3,388,7,1,1,290,1
2020/11/28,"South West",13,,90,,,,
2020/11/28,"South Central",2,389,24,1,0,280,5
2020/11/28,"South Central",3,,80,,,,
2020/11/28,"South East",1,255,112,19,0,101,1
2020/11/28,"South East",1,,16,,,,
2020/11/28,"South East",0,,8,,,,
2020/11/28,"South East",0,,17,,,,
2020/11/29,"Far North West",6,591,83,1,0,448,9
2020/11/29,"Far North West",4,,51,,,,
2020/11/29,"Far North Central",1,80,61,0,0,19,0
2020/11/29,"Far North East",2,218,87,0,0,76,1
2020/11/29,"Far North East",6,,54,,,,
2020/11/29,"North West",7,599,55,8,1,305,8
2020/11/29,"North West",3,,51,,,,
2020/11/29,"North West",8,,69,,,,
2020/11/29,"North West",10,,111,,,,
2020/11/29,"North Central",5,785,188,8,2,398,7
2020/11/29,"North Central",5,,162,,,,
2020/11/29,"North Central",0,,30,,,,
2020/11/29,"North East",10,297,65,2,0,191,2
2020/11/29,"North East",1,,30,,,,
2020/11/29,"North East",1,,9,,,,
2020/11/29,Saskatoon,94,2478,1196,32,13,1276,6
2020/11/29,"Central West",2,271,53,0,0,212,1
2020/11/29,"Central West",0,,5,,,,
2020/11/29,"Central East",2,345,30,1,0,244,1
2020/11/29,"Central East",4,,27,,,,
2020/11/29,"Central East",0,,2,,,,
2020/11/29,"Central East",3,,10,,,,
2020/11/29,"Central East",6,,31,,,,
2020/11/29,Regina,120,1466,733,21,6,730,3
2020/11/29,"South West",4,407,11,0,1,296,1
2020/11/29,"South West",15,,99,,,,
2020/11/29,"South Central",3,399,26,1,0,284,5
2020/11/29,"South Central",7,,84,,,,
2020/11/29,"South East",16,273,124,18,0,107,1
2020/11/29,"South East",1,,15,,,,
2020/11/29,"South East",0,,8,,,,
2020/11/29,"South East",1,,18,,,,
2020/11/30,"Far North West",8,600,91,1,0,448,9
2020/11/30,"Far North West",1,,52,,,,
2020/11/30,"Far North Central",0,80,50,0,0,30,0
2020/11/30,"Far North East",6,233,93,0,0,76,1
2020/11/30,"Far North East",8,,63,,,,
2020/11/30,"North West",5,623,60,8,0,316,8
2020/11/30,"North West",11,,60,,,,
2020/11/30,"North West",3,,71,,,,
2020/11/30,"North West",4,,108,,,,
2020/11/30,"North Central",7,813,194,8,3,407,7
2020/11/30,"North Central",18,,173,,,,
2020/11/30,"North Central",2,,32,,,,
2020/11/30,"North East",6,306,68,3,0,194,2
2020/11/30,"North East",3,,33,,,,
2020/11/30,"North East",0,,9,,,,
2020/11/30,Saskatoon,125,2603,1318,33,14,1279,6
2020/11/30,"Central West",1,272,54,0,0,212,1
2020/11/30,"Central West",0,,5,,,,
2020/11/30,"Central East",2,355,32,1,0,244,1
2020/11/30,"Central East",2,,29,,,,
2020/11/30,"Central East",2,,4,,,,
2020/11/30,"Central East",2,,12,,,,
2020/11/30,"Central East",2,,33,,,,
2020/11/30,Regina,62,1529,796,26,6,730,3
2020/11/30,"South West",12,429,23,1,0,307,1
2020/11/30,"South West",10,,98,,,,
2020/11/30,"South Central",2,407,27,1,0,285,6
2020/11/30,"South Central",6,,89,,,,
2020/11/30,"South East",10,286,133,18,0,107,2
2020/11/30,"South East",0,,15,,,,
2020/11/30,"South East",2,,10,,,,
2020/11/30,"South East",1,,19,,,,
2020/12/01,"Far North West",10,612,101,1,0,448,9
2020/12/01,"Far North West",2,,54,,,,
2020/12/01,"Far North Central",0,80,43,0,0,37,0
2020/12/01,"Far North East",0,248,70,0,0,99,1
2020/12/01,"Far North East",15,,78,,,,
2020/12/01,"North West",0,635,59,7,0,333,8
2020/12/01,"North West",5,,62,,,,
2020/12/01,"North West",3,,74,,,,
2020/12/01,"North West",2,,99,,,,
2020/12/01,"North Central",6,821,198,7,4,412,7
2020/12/01,"North Central",2,,174,,,,
2020/12/01,"North Central",0,,30,,,,
2020/12/01,"North East",1,307,69,1,0,195,2
2020/12/01,"North East",0,,32,,,,
2020/12/01,"North East",0,,9,,,,
2020/12/01,Saskatoon,41,2644,1267,33,13,1368,9
2020/12/01,"Central West",3,275,55,0,0,215,1
2020/12/01,"Central West",0,,4,,,,
2020/12/01,"Central East",0,358,28,1,0,251,1
2020/12/01,"Central East",0,,28,,,,
2020/12/01,"Central East",1,,5,,,,
2020/12/01,"Central East",0,,12,,,,
2020/12/01,"Central East",1,,33,,,,
2020/12/01,Regina,67,1596,827,26,7,766,3
2020/12/01,"South West",1,434,23,3,0,317,1
2020/12/01,"South West",4,,93,,,,
2020/12/01,"South Central",0,411,24,1,0,303,6
2020/12/01,"South Central",4,,78,,,,
2020/12/01,"South East",5,293,117,17,0,128,3
2020/12/01,"South East",0,,14,,,,
2020/12/01,"South East",1,,11,,,,
2020/12/01,"South East",1,,20,,,,
2020/12/02,"Far North West",5,618,106,1,0,448,9
2020/12/02,"Far North West",1,,55,,,,
2020/12/02,"Far North Central",3,83,46,0,0,37,0
2020/12/02,"Far North East",2,265,72,0,0,99,1
2020/12/02,"Far North East",14,,93,,,,
2020/12/02,"North West",1,652,60,7,0,343,8
2020/12/02,"North West",11,,67,,,,
2020/12/02,"North West",2,,76,,,,
2020/12/02,"North West",3,,98,,,,
2020/12/02,"North Central",5,847,202,7,5,417,7
2020/12/02,"North Central",14,,186,,,,
2020/12/02,"North Central",6,,35,,,,
2020/12/02,"North East",2,310,69,1,0,196,3
2020/12/02,"North East",1,,33,,,,
2020/12/02,"North East",0,,9,,,,
2020/12/02,Saskatoon,109,2752,1340,42,12,1403,9
2020/12/02,"Central West",0,275,52,0,0,220,1
2020/12/02,"Central West",0,,2,,,,
2020/12/02,"Central East",2,362,30,2,0,253,1
2020/12/02,"Central East",0,,27,,,,
2020/12/02,"Central East",1,,6,,,,
2020/12/02,"Central East",0,,12,,,,
2020/12/02,"Central East",1,,33,,,,
2020/12/02,Regina,36,1634,864,23,9,766,4
2020/12/02,"South West",1,442,24,2,0,320,1
2020/12/02,"South West",7,,97,,,,
2020/12/02,"South Central",1,412,25,1,0,316,6
2020/12/02,"South Central",0,,65,,,,
2020/12/02,"South East",1,297,117,20,0,138,3
2020/12/02,"South East",0,,14,,,,
2020/12/02,"South East",1,,8,,,,
2020/12/02,"South East",1,,17,,,,
2020/12/03,"Far North West",3,627,104,1,0,456,9
2020/12/03,"Far North West",6,,58,,,,
2020/12/03,"Far North Central",0,83,44,0,0,39,0
2020/12/03,"Far North East",0,266,56,0,0,115,1
2020/12/03,"Far North East",1,,94,,,,
2020/12/03,"North West",1,678,61,8,1,351,8
2020/12/03,"North West",6,,75,,,,
2020/12/03,"North West",6,,82,,,,
2020/12/03,"North West",8,,101,,,,
2020/12/03,"North Central",10,869,203,9,3,460,7
2020/12/03,"North Central",6,,160,,,,
2020/12/03,"North Central",4,,39,,,,
2020/12/03,"North East",2,312,65,1,0,204,3
2020/12/03,"North East",0,,32,,,,
2020/12/03,"North East",0,,8,,,,
2020/12/03,Saskatoon,50,2802,1352,41,11,1441,9
2020/12/03,"Central West",3,278,54,0,0,222,1
2020/12/03,"Central West",0,,1,,,,
2020/12/03,"Central East",0,365,28,2,0,257,1
2020/12/03,"Central East",1,,27,,,,
2020/12/03,"Central East",1,,7,,,,
2020/12/03,"Central East",0,,12,,,,
2020/12/03,"Central East",1,,33,,,,
2020/12/03,Regina,112,1746,942,20,9,800,4
2020/12/03,"South West",2,463,25,2,0,336,1
2020/12/03,"South West",19,,101,,,,
2020/12/03,"South Central",1,422,19,0,0,330,7
2020/12/03,"South Central",9,,66,,,,
2020/12/03,"South East",4,303,106,20,0,156,3
2020/12/03,"South East",1,,15,,,,
2020/12/03,"South East",0,,7,,,,
2020/12/03,"South East",1,,16,,,,
2020/12/04,"Far North West",4,636,107,0,0,462,9
2020/12/04,"Far North West",5,,58,,,,
2020/12/04,"Far North Central",0,83,44,0,0,39,0
2020/12/04,"Far North East",3,277,59,0,0,115,1
2020/12/04,"Far North East",8,,102,,,,
2020/12/04,"North West",1,692,61,7,1,363,8
2020/12/04,"North West",7,,80,,,,
2020/12/04,"North West",4,,85,,,,
2020/12/04,"North West",0,,95,,,,
2020/12/04,"North Central",11,916,214,12,4,466,7
2020/12/04,"North Central",30,,189,,,,
2020/12/04,"North Central",6,,40,,,,
2020/12/04,"North East",1,319,65,1,0,205,3
2020/12/04,"North East",6,,38,,,,
2020/12/04,"North East",0,,8,,,,
2020/12/04,Saskatoon,50,2852,1324,36,11,1519,9
2020/12/04,"Central West",6,285,58,0,0,224,1
2020/12/04,"Central West",1,,2,,,,
2020/12/04,"Central East",2,374,28,1,0,263,1
2020/12/04,"Central East",5,,31,,,,
2020/12/04,"Central East",0,,7,,,,
2020/12/04,"Central East",0,,12,,,,
2020/12/04,"Central East",2,,32,,,,
2020/12/04,Regina,83,1829,974,20,9,851,4
2020/12/04,"South West",1,475,25,3,0,348,1
2020/12/04,"South West",11,,101,,,,
2020/12/04,"South Central",0,431,18,0,0,336,7
2020/12/04,"South Central",9,,70,,,,
2020/12/04,"South East",9,312,111,21,0,159,4
2020/12/04,"South East",0,,15,,,,
2020/12/04,"South East",0,,7,,,,
2020/12/04,"South East",0,,16,,,,
2020/12/05,"Far North West",5,644,112,0,0,462,9
2020/12/05,"Far North West",3,,61,,,,
2020/12/05,"Far North Central",0,83,44,0,0,39,0
2020/12/05,"Far North East",8,294,67,0,0,115,1
2020/12/05,"Far North East",9,,111,,,,
2020/12/05,"North West",0,711,62,9,0,368,8
2020/12/05,"North West",7,,85,,,,
2020/12/05,"North West",7,,90,,,,
2020/12/05,"North West",4,,98,,,,
2020/12/05,"North Central",6,956,219,10,5,470,7
2020/12/05,"North Central",25,,220,,,,
2020/12/05,"North Central",2,,40,,,,
2020/12/05,"North East",10,330,75,1,0,209,3
2020/12/05,"North East",0,,36,,,,
2020/12/05,"North East",0,,7,,,,
2020/12/05,Saskatoon,4,2856,1272,34,11,1575,9
2020/12/05,"Central West",7,293,63,0,0,226,1
2020/12/05,"Central West",1,,3,,,,
2020/12/05,"Central East",0,382,27,1,0,269,1
2020/12/05,"Central East",5,,36,,,,
2020/12/05,"Central East",1,,8,,,,
2020/12/05,"Central East",0,,9,,,,
2020/12/05,"Central East",2,,32,,,,
2020/12/05,Regina,51,1880,993,15,9,883,4
2020/12/05,"South West",5,496,28,3,0,355,1
2020/12/05,"South West",16,,112,,,,
2020/12/05,"South Central",3,437,20,0,0,346,7
2020/12/05,"South Central",3,,64,,,,
2020/12/05,"South East",10,326,119,18,0,161,4
2020/12/05,"South East",0,,16,,,,
2020/12/05,"South East",3,,10,,,,
2020/12/05,"South East",0,,16,,,,
2020/12/06,"Far North West",6,659,117,0,0,464,10
2020/12/06,"Far North West",9,,68,,,,
2020/12/06,"Far North Central",0,83,44,0,0,39,0
2020/12/06,"Far North East",2,312,69,0,0,115,1
2020/12/06,"Far North East",16,,127,,,,
2020/12/06,"North West",0,736,59,8,0,394,8
2020/12/06,"North West",8,,90,,,,
2020/12/06,"North West",10,,98,,,,
2020/12/06,"North West",8,,87,,,,
2020/12/06,"North Central",12,999,232,13,5,471,7
2020/12/06,"North Central",17,,239,,,,
2020/12/06,"North Central",10,,50,,,,
2020/12/06,"North East",10,341,86,1,0,209,3
2020/12/06,"North East",0,,36,,,,
2020/12/06,"North East",0,,7,,,,
2020/12/06,Saskatoon,205,3065,1476,45,12,1580,9
2020/12/06,"Central West",4,297,61,0,0,231,1
2020/12/06,"Central West",1,,4,,,,
2020/12/06,"Central East",1,393,27,1,0,270,1
2020/12/06,"Central East",6,,43,,,,
2020/12/06,"Central East",0,,8,,,,
2020/12/06,"Central East",0,,9,,,,
2020/12/06,"Central East",3,,35,,,,
2020/12/06,Regina,60,1940,1052,18,9,883,5
2020/12/06,"South West",0,502,27,3,0,358,1
2020/12/06,"South West",6,,116,,,,
2020/12/06,"South Central",2,449,21,1,0,348,7
2020/12/06,"South Central",10,,73,,,,
2020/12/06,"South East",4,331,120,19,0,161,6
2020/12/06,"South East",0,,16,,,,
2020/12/06,"South East",2,,12,,,,
2020/12/06,"South East",0,,16,,,,
2020/12/07,"Far North West",10,680,124,0,0,468,10
2020/12/07,"Far North West",11,,78,,,,
2020/12/07,"Far North Central",1,84,45,0,0,39,0
2020/12/07,"Far North East",4,318,73,0,0,121,1
2020/12/07,"Far North East",2,,123,,,,
2020/12/07,"North West",0,762,59,9,0,401,8
2020/12/07,"North West",15,,104,,,,
2020/12/07,"North West",3,,96,,,,
2020/12/07,"North West",8,,94,,,,
2020/12/07,"North Central",1,1027,233,12,6,473,7
2020/12/07,"North Central",20,,257,,,,
2020/12/07,"North Central",7,,57,,,,
2020/12/07,"North East",2,347,88,1,0,209,3
2020/12/07,"North East",4,,40,,,,
2020/12/07,"North East",0,,7,,,,
2020/12/07,Saskatoon,72,3138,1538,48,11,1591,9
2020/12/07,"Central West",0,297,61,0,0,231,1
2020/12/07,"Central West",0,,4,,,,
2020/12/07,"Central East",4,400,31,1,0,278,1
2020/12/07,"Central East",1,,44,,,,
2020/12/07,"Central East",2,,9,,,,
2020/12/07,"Central East",0,,9,,,,
2020/12/07,"Central East",0,,28,,,,
2020/12/07,Regina,80,2020,1131,24,8,883,6
2020/12/07,"South West",1,510,24,2,1,375,1
2020/12/07,"South West",7,,110,,,,
2020/12/07,"South Central",0,453,20,1,0,352,7
2020/12/07,"South Central",4,,74,,,,
2020/12/07,"South East",7,343,127,19,0,161,6
2020/12/07,"South East",4,,20,,,,
2020/12/07,"South East",1,,13,,,,
2020/12/07,"South East",0,,16,,,,
2020/12/08,"Far North West",1,694,118,0,0,476,10
2020/12/08,"Far North West",12,,90,,,,
2020/12/08,"Far North Central",0,84,45,0,0,39,0
2020/12/08,"Far North East",4,328,75,0,0,123,1
2020/12/08,"Far North East",6,,129,,,,
2020/12/08,"North West",0,783,57,7,0,413,9
2020/12/08,"North West",13,,116,,,,
2020/12/08,"North West",4,,100,,,,
2020/12/08,"North West",1,,88,,,,
2020/12/08,"North Central",7,1057,237,16,6,481,8
2020/12/08,"North Central",22,,278,,,,
2020/12/08,"North Central",1,,53,,,,
2020/12/08,"North East",4,352,89,2,0,213,3
2020/12/08,"North East",0,,39,,,,
2020/12/08,"North East",1,,8,,,,
2020/12/08,Saskatoon,62,3200,1440,51,11,1751,9
2020/12/08,"Central West",7,304,67,0,0,233,1
2020/12/08,"Central West",0,,3,,,,
2020/12/08,"Central East",0,404,24,1,0,285,1
2020/12/08,"Central East",0,,44,,,,
2020/12/08,"Central East",3,,12,,,,
2020/12/08,"Central East",0,,9,,,,
2020/12/08,"Central East",1,,29,,,,
2020/12/08,Regina,25,2047,1112,23,8,926,9
2020/12/08,"South West",1,514,20,1,1,397,1
2020/12/08,"South West",3,,96,,,,
2020/12/08,"South Central",0,454,18,1,1,359,7
2020/12/08,"South Central",1,,70,,,,
2020/12/08,"South East",1,344,125,15,0,165,7
2020/12/08,"South East",0,,19,,,,
2020/12/08,"South East",0,,13,,,,
2020/12/08,"South East",0,,15,,,,
2020/12/09,"Far North West",4,709,118,0,0,480,10
2020/12/09,"Far North West",10,,101,,,,
2020/12/09,"Far North Central",1,85,43,0,0,42,0
2020/12/09,"Far North East",1,344,70,0,0,130,1
2020/12/09,"Far North East",14,,143,,,,
2020/12/09,"North West",0,808,54,7,0,423,9
2020/12/09,"North West",22,,137,,,,
2020/12/09,"North West",3,,103,,,,
2020/12/09,"North West",1,,82,,,,
2020/12/09,"North Central",6,1093,240,16,6,488,8
2020/12/09,"North Central",21,,299,,,,
2020/12/09,"North Central",8,,58,,,,
2020/12/09,"North East",1,353,90,2,0,214,3
2020/12/09,"North East",0,,38,,,,
2020/12/09,"North East",0,,8,,,,
2020/12/09,Saskatoon,59,3260,1408,51,11,1843,9
2020/12/09,"Central West",0,308,62,0,0,238,1
2020/12/09,"Central West",4,,7,,,,
2020/12/09,"Central East",0,406,24,1,0,294,1
2020/12/09,"Central East",0,,42,,,,
2020/12/09,"Central East",1,,13,,,,
2020/12/09,"Central East",1,,8,,,,
2020/12/09,"Central East",0,,24,,,,
2020/12/09,Regina,131,2177,1164,23,8,999,14
2020/12/09,"South West",0,518,20,1,1,414,1
2020/12/09,"South West",4,,83,,,,
2020/12/09,"South Central",0,457,14,1,1,370,7
2020/12/09,"South Central",3,,66,,,,
2020/12/09,"South East",3,349,118,15,0,179,7
2020/12/09,"South East",0,,17,,,,
2020/12/09,"South East",2,,14,,,,
2020/12/09,"South East",0,,14,,,,
2020/12/10,"Far North West",4,724,116,0,0,488,10
2020/12/10,"Far North West",11,,110,,,,
2020/12/10,"Far North Central",3,88,45,0,0,43,0
2020/12/10,"Far North East",11,360,79,0,0,135,1
2020/12/10,"Far North East",4,,145,,,,
2020/12/10,"North West",4,856,57,7,0,454,9
2020/12/10,"North West",15,,140,,,,
2020/12/10,"North West",5,,105,,,,
2020/12/10,"North West",23,,91,,,,
2020/12/10,"North Central",8,1130,244,16,8,498,9
2020/12/10,"North Central",27,,321,,,,
2020/12/10,"North Central",2,,58,,,,
2020/12/10,"North East",2,362,86,2,0,221,4
2020/12/10,"North East",4,,41,,,,
2020/12/10,"North East",3,,10,,,,
2020/12/10,Saskatoon,109,3369,1401,47,11,1959,9
2020/12/10,"Central West",1,309,59,0,0,242,1
2020/12/10,"Central West",0,,7,,,,
2020/12/10,"Central East",0,412,19,1,0,309,1
2020/12/10,"Central East",0,,38,,,,
2020/12/10,"Central East",2,,11,,,,
2020/12/10,"Central East",0,,7,,,,
2020/12/10,"Central East",4,,27,,,,
2020/12/10,Regina,53,2230,1115,25,10,1100,15
2020/12/10,"South West",4,533,21,1,1,420,1
2020/12/10,"South West",11,,91,,,,
2020/12/10,"South Central",0,459,11,1,1,391,8
2020/12/10,"South Central",2,,49,,,,
2020/12/10,"South East",7,357,120,7,0,199,7
2020/12/10,"South East",0,,16,,,,
2020/12/10,"South East",1,,11,,,,
2020/12/10,"South East",0,,4,,,,
2020/12/11,"Far North West",2,746,118,1,0,491,10
2020/12/11,"Far North West",17,,127,,,,
2020/12/11,"Far North Central",1,89,46,0,0,43,0
2020/12/11,"Far North East",8,374,83,0,0,156,1
2020/12/11,"Far North East",5,,134,,,,
2020/12/11,"North West",0,881,57,6,0,469,9
2020/12/11,"North West",9,,141,,,,
2020/12/11,"North West",11,,111,,,,
2020/12/11,"North West",4,,94,,,,
2020/12/11,"North Central",8,1165,249,16,6,511,9
2020/12/11,"North Central",24,,339,,,,
2020/12/11,"North Central",2,,57,,,,
2020/12/11,"North East",6,371,82,2,0,233,4
2020/12/11,"North East",3,,43,,,,
2020/12/11,"North East",0,,9,,,,
2020/12/11,Saskatoon,65,3436,1320,45,11,2107,9
2020/12/11,"Central West",1,312,57,0,0,245,1
2020/12/11,"Central West",2,,9,,,,
2020/12/11,"Central East",0,418,14,2,0,326,1
2020/12/11,"Central East",4,,38,,,,
2020/12/11,"Central East",0,,9,,,,
2020/12/11,"Central East",1,,6,,,,
2020/12/11,"Central East",1,,24,,,,
2020/12/11,Regina,50,2280,1043,26,8,1222,15
2020/12/11,"South West",1,534,17,1,1,436,1
2020/12/11,"South West",0,,80,,,,
2020/12/11,"South Central",2,466,11,1,1,397,8
2020/12/11,"South Central",5,,50,,,,
2020/12/11,"South East",6,371,117,6,0,210,7
2020/12/11,"South East",3,,18,,,,
2020/12/11,"South East",5,,15,,,,
2020/12/11,"South East",0,,4,,,,
2020/12/12,"Far North West",0,754,76,1,0,565,10
2020/12/12,"Far North West",8,,103,,,,
2020/12/12,"Far North Central",0,89,28,0,0,61,0
2020/12/12,"Far North East",8,394,79,0,0,184,1
2020/12/12,"Far North East",11,,130,,,,
2020/12/12,"North West",0,924,49,7,0,546,9
2020/12/12,"North West",24,,145,,,,
2020/12/12,"North West",15,,78,,,,
2020/12/12,"North West",4,,79,,,,
2020/12/12,"North Central",5,1189,136,11,6,708,9
2020/12/12,"North Central",13,,278,,,,
2020/12/12,"North Central",5,,58,,,,
2020/12/12,"North East",4,376,65,0,0,278,5
2020/12/12,"North East",1,,24,,,,
2020/12/12,"North East",0,,4,,,,
2020/12/12,Saskatoon,78,3514,1200,41,6,2301,13
2020/12/12,"Central West",1,314,39,0,0,264,1
2020/12/12,"Central West",1,,10,,,,
2020/12/12,"Central East",4,431,17,2,0,342,1
2020/12/12,"Central East",4,,36,,,,
2020/12/12,"Central East",2,,10,,,,
2020/12/12,"Central East",1,,6,,,,
2020/12/12,"Central East",2,,21,,,,
2020/12/12,Regina,57,2337,1088,25,9,1230,19
2020/12/12,"South West",0,536,14,0,1,448,1
2020/12/12,"South West",2,,73,,,,
2020/12/12,"South Central",2,478,11,2,0,401,8
2020/12/12,"South Central",10,,58,,,,
2020/12/12,"South East",3,381,119,6,0,212,9
2020/12/12,"South East",6,,24,,,,
2020/12/12,"South East",1,,16,,,,
2020/12/12,"South East",0,,1,,,,
2020/12/13,"Far North West",2,769,69,1,0,574,10
2020/12/13,"Far North West",13,,116,,,,
2020/12/13,"Far North Central",0,89,23,0,0,66,0
2020/12/13,"Far North East",5,405,76,0,0,216,1
2020/12/13,"Far North East",4,,112,,,,
2020/12/13,"North West",8,965,56,6,0,571,9
2020/12/13,"North West",8,,149,,,,
2020/12/13,"North West",13,,91,,,,
2020/12/13,"North West",10,,89,,,,
2020/12/13,"North Central",3,1204,134,10,6,714,9
2020/12/13,"North Central",8,,285,,,,
2020/12/13,"North Central",4,,62,,,,
2020/12/13,"North East",2,382,58,0,0,290,5
2020/12/13,"North East",3,,24,,,,
2020/12/13,"North East",1,,5,,,,
